timestamp, frameNumber, roiName, z, drPixel, drRef, confidence, userData
59.797343, 203, B37B3544, 190.000000, [0 0 3], [0 0 3], [0.0580035634338856 0.0580035634338856 0.0580035634338856], 
59.797343, 203, A50F49E7, 190.000000, [0 0 1], [0 0 1], [0.0629098638892174 0.0629098638892174 0.0629098638892174], 
59.797343, 203, 1B96C00C, 190.000000, [0 0 3], [0 0 3], [0.0378689952194691 0.0378689952194691 0.0378689952194691], 
59.797343, 203, 89A42D1A, 190.000000, [0 0 17], [0 0 17], [0.0287240166217089 0.0287240166217089 0.0287240166217089], 
59.797343, 203, 9531C9E8, 190.000000, [0 0 1], [0 0 1], [0.0370633527636528 0.0370633527636528 0.0370633527636528], 
59.797343, 203, 98E2D7D2, 190.000000, [0 1 17], [0 0.03125 17], [0.0268239248543978 0.0268239248543978 0.0268239248543978], 
59.797343, 203, CCE52F79, 190.000000, [1 1 20], [0.03125 0.03125 20], [0.0198772996664047 0.0198772996664047 0.0198772996664047], 
60.093371, 204, B37B3544, 190.000000, [0 0 6], [0 0 6], [0.0517051629722118 0.0517051629722118 0.0517051629722118], 
60.093371, 204, A50F49E7, 190.000000, [0 0 -2], [0 0 -2], [0.0599649138748646 0.0599649138748646 0.0599649138748646], 
60.093371, 204, 1B96C00C, 190.000000, [0 0 0], [0 0 0], [0.0346914418041706 0.0346914418041706 0.0346914418041706], 
60.093371, 204, 89A42D1A, 190.000000, [0 -1 -24], [0 -0.03125 -24], [0.0256803315132856 0.0256803315132856 0.0256803315132856], 
60.093371, 204, 9531C9E8, 190.000000, [0 0 6], [0 0 6], [0.0422196090221405 0.0422196090221405 0.0422196090221405], 
60.093371, 204, 98E2D7D2, 190.000000, [0 0 3], [0 0 3], [0.0242057666182518 0.0242057666182518 0.0242057666182518], 
60.093371, 204, CCE52F79, 190.000000, [0 -5 6], [0 -0.15625 6], [0.0196916926652193 0.0196916926652193 0.0196916926652193], 
60.389398, 205, B37B3544, 190.000000, [0 0 6], [0 0 6], [0.0530200004577637 0.0530200004577637 0.0530200004577637], 
60.389398, 205, A50F49E7, 190.000000, [0 0 8], [0 0 8], [0.0629137754440308 0.0629137754440308 0.0629137754440308], 
60.389398, 205, 1B96C00C, 190.000000, [0 0 2], [0 0 2], [0.0327910222113132 0.0327910222113132 0.0327910222113132], 
60.389398, 205, 89A42D1A, 190.000000, [0 0 -1], [0 0 -1], [0.0264547169208527 0.0264547169208527 0.0264547169208527], 
60.389398, 205, 9531C9E8, 190.000000, [0 0 9], [0 0 9], [0.0399844869971275 0.0399844869971275 0.0399844869971275], 
60.389398, 205, 98E2D7D2, 190.000000, [0 0 -1], [0 0 -1], [0.0222809165716171 0.0222809165716171 0.0222809165716171], 
60.389398, 205, CCE52F79, 190.000000, [0 3 -24], [0 0.09375 -24], [0.0196870602667332 0.0196870602667332 0.0196870602667332], 
60.685425, 206, B37B3544, 190.000000, [0 0 6], [0 0 6], [0.054698433727026 0.054698433727026 0.054698433727026], 
60.685425, 206, A50F49E7, 190.000000, [0 0 4], [0 0 4], [0.0617142729461193 0.0617142729461193 0.0617142729461193], 
60.685425, 206, 1B96C00C, 190.000000, [0 0 -1], [0 0 -1], [0.0359260514378548 0.0359260514378548 0.0359260514378548], 
60.685425, 206, 89A42D1A, 190.000000, [0 0 3], [0 0 3], [0.0250727087259293 0.0250727087259293 0.0250727087259293], 
60.685425, 206, 9531C9E8, 190.000000, [0 0 11], [0 0 11], [0.0363124199211597 0.0363124199211597 0.0363124199211597], 
60.685425, 206, 98E2D7D2, 190.000000, [0 0 -7], [0 0 -7], [0.0231376346200705 0.0231376346200705 0.0231376346200705], 
60.685425, 206, CCE52F79, 190.000000, [-1 -7 29], [-0.03125 -0.21875 29], [0.0204117000102997 0.0204117000102997 0.0204117000102997], 
60.981453, 207, B37B3544, 190.000000, [0 0 10], [0 0 10], [0.0558893159031868 0.0558893159031868 0.0558893159031868], 
60.981453, 207, A50F49E7, 190.000000, [0 0 3], [0 0 3], [0.0648763701319695 0.0648763701319695 0.0648763701319695], 
60.981453, 207, 1B96C00C, 190.000000, [0 0 23], [0 0 23], [0.0337300002574921 0.0337300002574921 0.0337300002574921], 
60.981453, 207, 89A42D1A, 190.000000, [0 1 28], [0 0.03125 28], [0.0267915967851877 0.0267915967851877 0.0267915967851877], 
60.981453, 207, 9531C9E8, 190.000000, [0 0 5], [0 0 5], [0.0361907631158829 0.0361907631158829 0.0361907631158829], 
60.981453, 207, 98E2D7D2, 190.000000, [0 2 27], [0 0.0625 27], [0.021460272371769 0.021460272371769 0.021460272371769], 
60.981453, 207, CCE52F79, 190.000000, [1 -2 12], [0.03125 -0.0625 12], [0.0198253951966763 0.0198253951966763 0.0198253951966763], 
61.277480, 208, B37B3544, 190.000000, [0 -1 -8], [0 -0.03125 -8], [0.0541901402175426 0.0541901402175426 0.0541901402175426], 
61.277480, 208, A50F49E7, 190.000000, [0 0 3], [0 0 3], [0.0614573992788792 0.0614573992788792 0.0614573992788792], 
61.277480, 208, 1B96C00C, 190.000000, [0 -1 -9], [0 -0.03125 -9], [0.0333795771002769 0.0333795771002769 0.0333795771002769], 
61.277480, 208, 89A42D1A, 190.000000, [0 0 -5], [0 0 -5], [0.0261770877987146 0.0261770877987146 0.0261770877987146], 
61.277480, 208, 9531C9E8, 190.000000, [0 0 -3], [0 0 -3], [0.0404588505625725 0.0404588505625725 0.0404588505625725], 
61.277480, 208, 98E2D7D2, 190.000000, [0 1 15], [0 0.03125 15], [0.0215059984475374 0.0215059984475374 0.0215059984475374], 
61.277480, 208, CCE52F79, 190.000000, [0 2 -17], [0 0.0625 -17], [0.019635371863842 0.019635371863842 0.019635371863842], 
61.573507, 209, B37B3544, 190.000000, [0 0 -1], [0 0 -1], [0.0563415661454201 0.0563415661454201 0.0563415661454201], 
61.573507, 209, A50F49E7, 190.000000, [0 0 1], [0 0 1], [0.0604404844343662 0.0604404844343662 0.0604404844343662], 
61.573507, 209, 1B96C00C, 190.000000, [0 0 -1], [0 0 -1], [0.035689614713192 0.035689614713192 0.035689614713192], 
61.573507, 209, 89A42D1A, 190.000000, [0 -1 1], [0 -0.03125 1], [0.0271026473492384 0.0271026473492384 0.0271026473492384], 
61.573507, 209, 9531C9E8, 190.000000, [0 0 5], [0 0 5], [0.0395046398043633 0.0395046398043633 0.0395046398043633], 
61.573507, 209, 98E2D7D2, 190.000000, [0 0 28], [0 0 28], [0.0229252278804779 0.0229252278804779 0.0229252278804779], 
61.573507, 209, CCE52F79, 190.000000, [0 2 -9], [0 0.0625 -9], [0.0197843182832003 0.0197843182832003 0.0197843182832003], 
61.869535, 210, B37B3544, 190.000000, [0 0 0], [0 0 0], [0.0554066747426987 0.0554066747426987 0.0554066747426987], 
61.869535, 210, A50F49E7, 190.000000, [0 0 2], [0 0 2], [0.060386523604393 0.060386523604393 0.060386523604393], 
61.869535, 210, 1B96C00C, 190.000000, [0 0 1], [0 0 1], [0.0369994230568409 0.0369994230568409 0.0369994230568409], 
61.869535, 210, 89A42D1A, 190.000000, [0 -1 -8], [0 -0.03125 -8], [0.0250694621354342 0.0250694621354342 0.0250694621354342], 
61.869535, 210, 9531C9E8, 190.000000, [0 0 9], [0 0 9], [0.0409780256450176 0.0409780256450176 0.0409780256450176], 
61.869535, 210, 98E2D7D2, 190.000000, [-1 0 14], [-0.03125 0 14], [0.024605929851532 0.024605929851532 0.024605929851532], 
61.869535, 210, CCE52F79, 190.000000, [-4 2 21], [-0.125 0.0625 21], [0.0200359709560871 0.0200359709560871 0.0200359709560871], 
62.165562, 211, B37B3544, 190.000000, [0 0 2], [0 0 2], [0.056320920586586 0.056320920586586 0.056320920586586], 
62.165562, 211, A50F49E7, 190.000000, [0 0 9], [0 0 9], [0.0631316304206848 0.0631316304206848 0.0631316304206848], 
62.165562, 211, 1B96C00C, 190.000000, [0 0 -3], [0 0 -3], [0.0357812196016312 0.0357812196016312 0.0357812196016312], 
62.165562, 211, 89A42D1A, 190.000000, [0 0 -1], [0 0 -1], [0.0247507207095623 0.0247507207095623 0.0247507207095623], 
62.165562, 211, 9531C9E8, 190.000000, [0 0 5], [0 0 5], [0.0410498827695847 0.0410498827695847 0.0410498827695847], 
62.165562, 211, 98E2D7D2, 190.000000, [0 0 21], [0 0 21], [0.0263110566884279 0.0263110566884279 0.0263110566884279], 
62.165562, 211, CCE52F79, 190.000000, [0 2 23], [0 0.0625 23], [0.0190861094743013 0.0190861094743013 0.0190861094743013], 
62.461589, 212, B37B3544, 190.000000, [0 0 -1], [0 0 -1], [0.0542823635041714 0.0542823635041714 0.0542823635041714], 
62.461589, 212, A50F49E7, 190.000000, [0 0 3], [0 0 3], [0.0668198093771935 0.0668198093771935 0.0668198093771935], 
62.461589, 212, 1B96C00C, 190.000000, [0 0 -2], [0 0 -2], [0.036376103758812 0.036376103758812 0.036376103758812], 
62.461589, 212, 89A42D1A, 190.000000, [0 0 13], [0 0 13], [0.0272621531039476 0.0272621531039476 0.0272621531039476], 
62.461589, 212, 9531C9E8, 190.000000, [0 0 3], [0 0 3], [0.0421498343348503 0.0421498343348503 0.0421498343348503], 
62.461589, 212, 98E2D7D2, 190.000000, [0 0 9], [0 0 9], [0.0238028559833765 0.0238028559833765 0.0238028559833765], 
62.461589, 212, CCE52F79, 190.000000, [0 2 -19], [0 0.0625 -19], [0.0209296382963657 0.0209296382963657 0.0209296382963657], 
62.757617, 213, B37B3544, 190.000000, [0 0 6], [0 0 6], [0.0586789473891258 0.0586789473891258 0.0586789473891258], 
62.757617, 213, A50F49E7, 190.000000, [0 0 3], [0 0 3], [0.0622186250984669 0.0622186250984669 0.0622186250984669], 
62.757617, 213, 1B96C00C, 190.000000, [0 0 4], [0 0 4], [0.0362414009869099 0.0362414009869099 0.0362414009869099], 
62.757617, 213, 89A42D1A, 190.000000, [0 0 11], [0 0 11], [0.0269300863146782 0.0269300863146782 0.0269300863146782], 
62.757617, 213, 9531C9E8, 190.000000, [0 0 9], [0 0 9], [0.0449862815439701 0.0449862815439701 0.0449862815439701], 
62.757617, 213, 98E2D7D2, 190.000000, [0 -1 -11], [0 -0.03125 -11], [0.0251987855881453 0.0251987855881453 0.0251987855881453], 
62.757617, 213, CCE52F79, 190.000000, [0 -1 -17], [0 -0.03125 -17], [0.0214032977819443 0.0214032977819443 0.0214032977819443], 
63.053644, 214, B37B3544, 190.000000, [0 0 7], [0 0 7], [0.0567340366542339 0.0567340366542339 0.0567340366542339], 
63.053644, 214, A50F49E7, 190.000000, [0 0 2], [0 0 2], [0.060700748115778 0.060700748115778 0.060700748115778], 
63.053644, 214, 1B96C00C, 190.000000, [0 0 -3], [0 0 -3], [0.0337386429309845 0.0337386429309845 0.0337386429309845], 
63.053644, 214, 89A42D1A, 190.000000, [0 0 -4], [0 0 -4], [0.0276862513273954 0.0276862513273954 0.0276862513273954], 
63.053644, 214, 9531C9E8, 190.000000, [0 -1 -8], [0 -0.03125 -8], [0.0368893407285213 0.0368893407285213 0.0368893407285213], 
63.053644, 214, 98E2D7D2, 190.000000, [0 0 2], [0 0 2], [0.0227098409086466 0.0227098409086466 0.0227098409086466], 
63.053644, 214, CCE52F79, 190.000000, [0 -2 13], [0 -0.0625 13], [0.0204674769192934 0.0204674769192934 0.0204674769192934], 
63.349671, 215, B37B3544, 190.000000, [0 0 6], [0 0 6], [0.0591375157237053 0.0591375157237053 0.0591375157237053], 
63.349671, 215, A50F49E7, 190.000000, [0 0 1], [0 0 1], [0.0603697262704372 0.0603697262704372 0.0603697262704372], 
63.349671, 215, 1B96C00C, 190.000000, [0 0 14], [0 0 14], [0.0333005860447884 0.0333005860447884 0.0333005860447884], 
63.349671, 215, 89A42D1A, 190.000000, [0 0 12], [0 0 12], [0.0279328916221857 0.0279328916221857 0.0279328916221857], 
63.349671, 215, 9531C9E8, 190.000000, [0 0 9], [0 0 9], [0.0420603863894939 0.0420603863894939 0.0420603863894939], 
63.349671, 215, 98E2D7D2, 190.000000, [0 0 15], [0 0 15], [0.0250614993274212 0.0250614993274212 0.0250614993274212], 
63.349671, 215, CCE52F79, 190.000000, [0 -1 -16], [0 -0.03125 -16], [0.0196115896105766 0.0196115896105766 0.0196115896105766], 
63.645699, 216, B37B3544, 190.000000, [0 0 3], [0 0 3], [0.0567137710750103 0.0567137710750103 0.0567137710750103], 
63.645699, 216, A50F49E7, 190.000000, [0 0 3], [0 0 3], [0.0604755431413651 0.0604755431413651 0.0604755431413651], 
63.645699, 216, 1B96C00C, 190.000000, [0 -1 -8], [0 -0.03125 -8], [0.0339004807174206 0.0339004807174206 0.0339004807174206], 
63.645699, 216, 89A42D1A, 190.000000, [0 -1 -8], [0 -0.03125 -8], [0.0295913778245449 0.0295913778245449 0.0295913778245449], 
63.645699, 216, 9531C9E8, 190.000000, [0 -1 -8], [0 -0.03125 -8], [0.0378268025815487 0.0378268025815487 0.0378268025815487], 
63.645699, 216, 98E2D7D2, 190.000000, [0 0 9], [0 0 9], [0.0249826740473509 0.0249826740473509 0.0249826740473509], 
63.645699, 216, CCE52F79, 190.000000, [0 4 2], [0 0.125 2], [0.0216978080570698 0.0216978080570698 0.0216978080570698], 
63.941726, 217, B37B3544, 190.000000, [0 0 14], [0 0 14], [0.0558258518576622 0.0558258518576622 0.0558258518576622], 
63.941726, 217, A50F49E7, 190.000000, [0 0 12], [0 0 12], [0.0594102256000042 0.0594102256000042 0.0594102256000042], 
63.941726, 217, 1B96C00C, 190.000000, [0 0 2], [0 0 2], [0.0337538793683052 0.0337538793683052 0.0337538793683052], 
63.941726, 217, 89A42D1A, 190.000000, [0 1 16], [0 0.03125 16], [0.0238736141473055 0.0238736141473055 0.0238736141473055], 
63.941726, 217, 9531C9E8, 190.000000, [0 0 8], [0 0 8], [0.0476640425622463 0.0476640425622463 0.0476640425622463], 
63.941726, 217, 98E2D7D2, 190.000000, [-1 -2 -13], [-0.03125 -0.0625 -13], [0.0249907933175564 0.0249907933175564 0.0249907933175564], 
63.941726, 217, CCE52F79, 190.000000, [0 11 -17], [0 0.34375 -17], [0.0203346535563469 0.0203346535563469 0.0203346535563469], 
64.237753, 218, B37B3544, 190.000000, [0 0 3], [0 0 3], [0.0532830730080605 0.0532830730080605 0.0532830730080605], 
64.237753, 218, A50F49E7, 190.000000, [0 0 1], [0 0 1], [0.0648641884326935 0.0648641884326935 0.0648641884326935], 
64.237753, 218, 1B96C00C, 190.000000, [0 0 3], [0 0 3], [0.0340988039970398 0.0340988039970398 0.0340988039970398], 
64.237753, 218, 89A42D1A, 190.000000, [0 0 16], [0 0 16], [0.029877558350563 0.029877558350563 0.029877558350563], 
64.237753, 218, 9531C9E8, 190.000000, [0 0 9], [0 0 9], [0.051036074757576 0.051036074757576 0.051036074757576], 
64.237753, 218, 98E2D7D2, 190.000000, [0 0 21], [0 0 21], [0.0220492519438267 0.0220492519438267 0.0220492519438267], 
64.237753, 218, CCE52F79, 190.000000, [0 3 -18], [0 0.09375 -18], [0.0210644975304604 0.0210644975304604 0.0210644975304604], 
64.533781, 219, B37B3544, 190.000000, [0 0 -4], [0 0 -4], [0.0563639998435974 0.0563639998435974 0.0563639998435974], 
64.533781, 219, A50F49E7, 190.000000, [0 0 -4], [0 0 -4], [0.0617000423371792 0.0617000423371792 0.0617000423371792], 
64.533781, 219, 1B96C00C, 190.000000, [0 0 -4], [0 0 -4], [0.0343458279967308 0.0343458279967308 0.0343458279967308], 
64.533781, 219, 89A42D1A, 190.000000, [0 0 3], [0 0 3], [0.0261554941534996 0.0261554941534996 0.0261554941534996], 
64.533781, 219, 9531C9E8, 190.000000, [0 0 2], [0 0 2], [0.0441944636404514 0.0441944636404514 0.0441944636404514], 
64.533781, 219, 98E2D7D2, 190.000000, [0 0 18], [0 0 18], [0.0251805800944567 0.0251805800944567 0.0251805800944567], 
64.533781, 219, CCE52F79, 190.000000, [1 2 -24], [0.03125 0.0625 -24], [0.0214435514062643 0.0214435514062643 0.0214435514062643], 
64.829808, 220, B37B3544, 190.000000, [0 0 6], [0 0 6], [0.0552387200295925 0.0552387200295925 0.0552387200295925], 
64.829808, 220, A50F49E7, 190.000000, [0 0 5], [0 0 5], [0.0580223500728607 0.0580223500728607 0.0580223500728607], 
64.829808, 220, 1B96C00C, 190.000000, [0 0 9], [0 0 9], [0.0340089537203312 0.0340089537203312 0.0340089537203312], 
64.829808, 220, 89A42D1A, 190.000000, [0 -1 -17], [0 -0.03125 -17], [0.0257957559078932 0.0257957559078932 0.0257957559078932], 
64.829808, 220, 9531C9E8, 190.000000, [0 0 1], [0 0 1], [0.0452213101089001 0.0452213101089001 0.0452213101089001], 
64.829808, 220, 98E2D7D2, 190.000000, [2 1 14], [0.0625 0.03125 14], [0.0222760457545519 0.0222760457545519 0.0222760457545519], 
64.829808, 220, CCE52F79, 190.000000, [0 -2 -19], [0 -0.0625 -19], [0.0247620847076178 0.0247620847076178 0.0247620847076178], 
65.125835, 221, B37B3544, 190.000000, [0 0 2], [0 0 2], [0.0583817325532436 0.0583817325532436 0.0583817325532436], 
65.125835, 221, A50F49E7, 190.000000, [0 0 1], [0 0 1], [0.0604944340884686 0.0604944340884686 0.0604944340884686], 
65.125835, 221, 1B96C00C, 190.000000, [0 0 -3], [0 0 -3], [0.0341010764241219 0.0341010764241219 0.0341010764241219], 
65.125835, 221, 89A42D1A, 190.000000, [0 0 0], [0 0 0], [0.0253510884940624 0.0253510884940624 0.0253510884940624], 
65.125835, 221, 9531C9E8, 190.000000, [0 0 12], [0 0 12], [0.0464717373251915 0.0464717373251915 0.0464717373251915], 
65.125835, 221, 98E2D7D2, 190.000000, [0 0 6], [0 0 6], [0.0226849839091301 0.0226849839091301 0.0226849839091301], 
65.125835, 221, CCE52F79, 190.000000, [0 6 24], [0 0.1875 24], [0.0222280248999596 0.0222280248999596 0.0222280248999596], 
65.421863, 222, B37B3544, 190.000000, [0 0 4], [0 0 4], [0.0543630979955196 0.0543630979955196 0.0543630979955196], 
65.421863, 222, A50F49E7, 190.000000, [0 0 3], [0 0 3], [0.0568848997354507 0.0568848997354507 0.0568848997354507], 
65.421863, 222, 1B96C00C, 190.000000, [0 0 15], [0 0 15], [0.0356517732143402 0.0356517732143402 0.0356517732143402], 
65.421863, 222, 89A42D1A, 190.000000, [0 1 22], [0 0.03125 22], [0.0266497246921062 0.0266497246921062 0.0266497246921062], 
65.421863, 222, 9531C9E8, 190.000000, [0 0 5], [0 0 5], [0.0498916432261467 0.0498916432261467 0.0498916432261467], 
65.421863, 222, 98E2D7D2, 190.000000, [0 0 9], [0 0 9], [0.0279488656669855 0.0279488656669855 0.0279488656669855], 
65.421863, 222, CCE52F79, 190.000000, [0 2 30], [0 0.0625 30], [0.0228039771318436 0.0228039771318436 0.0228039771318436], 
65.717890, 223, B37B3544, 190.000000, [0 0 2], [0 0 2], [0.0538541376590729 0.0538541376590729 0.0538541376590729], 
65.717890, 223, A50F49E7, 190.000000, [0 0 8], [0 0 8], [0.0599449500441551 0.0599449500441551 0.0599449500441551], 
65.717890, 223, 1B96C00C, 190.000000, [0 1 24], [0 0.03125 24], [0.0350100994110107 0.0350100994110107 0.0350100994110107], 
65.717890, 223, 89A42D1A, 190.000000, [0 1 26], [0 0.03125 26], [0.0251445770263672 0.0251445770263672 0.0251445770263672], 
65.717890, 223, 9531C9E8, 190.000000, [0 0 -2], [0 0 -2], [0.0438509620726109 0.0438509620726109 0.0438509620726109], 
65.717890, 223, 98E2D7D2, 190.000000, [1 1 18], [0.03125 0.03125 18], [0.0232062265276909 0.0232062265276909 0.0232062265276909], 
65.717890, 223, CCE52F79, 190.000000, [0 0 21], [0 0 21], [0.0248289052397013 0.0248289052397013 0.0248289052397013], 
66.013918, 224, B37B3544, 190.000000, [0 0 3], [0 0 3], [0.0586305372416973 0.0586305372416973 0.0586305372416973], 
66.013918, 224, A50F49E7, 190.000000, [0 0 8], [0 0 8], [0.0621414631605148 0.0621414631605148 0.0621414631605148], 
66.013918, 224, 1B96C00C, 190.000000, [0 1 20], [0 0.03125 20], [0.0339300706982613 0.0339300706982613 0.0339300706982613], 
66.013918, 224, 89A42D1A, 190.000000, [0 0 15], [0 0 15], [0.0265045054256916 0.0265045054256916 0.0265045054256916], 
66.013918, 224, 9531C9E8, 190.000000, [0 0 5], [0 0 5], [0.0434867404401302 0.0434867404401302 0.0434867404401302], 
66.013918, 224, 98E2D7D2, 190.000000, [-1 -1 30], [-0.03125 -0.03125 30], [0.0214780028909445 0.0214780028909445 0.0214780028909445], 
66.013918, 224, CCE52F79, 190.000000, [0 2 24], [0 0.0625 24], [0.0190381612628698 0.0190381612628698 0.0190381612628698], 
66.309945, 225, B37B3544, 190.000000, [0 0 10], [0 0 10], [0.0570873394608498 0.0570873394608498 0.0570873394608498], 
66.309945, 225, A50F49E7, 190.000000, [0 0 6], [0 0 6], [0.0637572258710861 0.0637572258710861 0.0637572258710861], 
66.309945, 225, 1B96C00C, 190.000000, [0 0 10], [0 0 10], [0.0358894020318985 0.0358894020318985 0.0358894020318985], 
66.309945, 225, 89A42D1A, 190.000000, [0 0 23], [0 0 23], [0.0288817696273327 0.0288817696273327 0.0288817696273327], 
66.309945, 225, 9531C9E8, 190.000000, [0 0 8], [0 0 8], [0.0416007712483406 0.0416007712483406 0.0416007712483406], 
66.309945, 225, 98E2D7D2, 190.000000, [0 -1 -18], [0 -0.03125 -18], [0.0249509233981371 0.0249509233981371 0.0249509233981371], 
66.309945, 225, CCE52F79, 190.000000, [-1 -2 24], [-0.03125 -0.0625 24], [0.0217959675937891 0.0217959675937891 0.0217959675937891], 
66.605972, 226, B37B3544, 190.000000, [0 0 5], [0 0 5], [0.0595919564366341 0.0595919564366341 0.0595919564366341], 
66.605972, 226, A50F49E7, 190.000000, [0 0 6], [0 0 6], [0.0617459341883659 0.0617459341883659 0.0617459341883659], 
66.605972, 226, 1B96C00C, 190.000000, [0 0 11], [0 0 11], [0.0347848497331142 0.0347848497331142 0.0347848497331142], 
66.605972, 226, 89A42D1A, 190.000000, [0 0 23], [0 0 23], [0.0275426656007767 0.0275426656007767 0.0275426656007767], 
66.605972, 226, 9531C9E8, 190.000000, [0 0 8], [0 0 8], [0.0402153246104717 0.0402153246104717 0.0402153246104717], 
66.605972, 226, 98E2D7D2, 190.000000, [0 -1 9], [0 -0.03125 9], [0.0222885515540838 0.0222885515540838 0.0222885515540838], 
66.605972, 226, CCE52F79, 190.000000, [0 -3 -14], [0 -0.09375 -14], [0.0190829504281282 0.0190829504281282 0.0190829504281282], 
66.902000, 227, B37B3544, 190.000000, [0 0 9], [0 0 9], [0.0582921281456947 0.0582921281456947 0.0582921281456947], 
66.902000, 227, A50F49E7, 190.000000, [0 0 4], [0 0 4], [0.06370959430933 0.06370959430933 0.06370959430933], 
66.902000, 227, 1B96C00C, 190.000000, [0 0 -1], [0 0 -1], [0.0360591858625412 0.0360591858625412 0.0360591858625412], 
66.902000, 227, 89A42D1A, 190.000000, [0 1 9], [0 0.03125 9], [0.0264955088496208 0.0264955088496208 0.0264955088496208], 
66.902000, 227, 9531C9E8, 190.000000, [0 0 9], [0 0 9], [0.038385808467865 0.038385808467865 0.038385808467865], 
66.902000, 227, 98E2D7D2, 190.000000, [0 0 15], [0 0 15], [0.023367878049612 0.023367878049612 0.023367878049612], 
66.902000, 227, CCE52F79, 190.000000, [-1 -3 2], [-0.03125 -0.09375 2], [0.0200692974030972 0.0200692974030972 0.0200692974030972], 
67.198027, 228, B37B3544, 190.000000, [0 0 7], [0 0 7], [0.0574022307991982 0.0574022307991982 0.0574022307991982], 
67.198027, 228, A50F49E7, 190.000000, [0 0 5], [0 0 5], [0.0620435141026974 0.0620435141026974 0.0620435141026974], 
67.198027, 228, 1B96C00C, 190.000000, [0 0 0], [0 0 0], [0.0358513742685318 0.0358513742685318 0.0358513742685318], 
67.198027, 228, 89A42D1A, 190.000000, [0 0 8], [0 0 8], [0.0284993294626474 0.0284993294626474 0.0284993294626474], 
67.198027, 228, 9531C9E8, 190.000000, [0 0 8], [0 0 8], [0.0427467562258244 0.0427467562258244 0.0427467562258244], 
67.198027, 228, 98E2D7D2, 190.000000, [0 0 24], [0 0 24], [0.0247999038547277 0.0247999038547277 0.0247999038547277], 
67.198027, 228, CCE52F79, 190.000000, [0 -1 -6], [0 -0.03125 -6], [0.0197012033313513 0.0197012033313513 0.0197012033313513], 
67.494055, 229, B37B3544, 190.000000, [0 0 4], [0 0 4], [0.0590050928294659 0.0590050928294659 0.0590050928294659], 
67.494055, 229, A50F49E7, 190.000000, [0 0 3], [0 0 3], [0.0639694780111313 0.0639694780111313 0.0639694780111313], 
67.494055, 229, 1B96C00C, 190.000000, [0 -1 -16], [0 -0.03125 -16], [0.0391361266374588 0.0391361266374588 0.0391361266374588], 
67.494055, 229, 89A42D1A, 190.000000, [0 1 9], [0 0.03125 9], [0.0238651428371668 0.0238651428371668 0.0238651428371668], 
67.494055, 229, 9531C9E8, 190.000000, [0 -1 -14], [0 -0.03125 -14], [0.0429769121110439 0.0429769121110439 0.0429769121110439], 
67.494055, 229, 98E2D7D2, 190.000000, [0 1 10], [0 0.03125 10], [0.024076858535409 0.024076858535409 0.024076858535409], 
67.494055, 229, CCE52F79, 190.000000, [3 5 25], [0.09375 0.15625 25], [0.01891422085464 0.01891422085464 0.01891422085464], 
67.790082, 230, B37B3544, 190.000000, [0 0 3], [0 0 3], [0.0563066601753235 0.0563066601753235 0.0563066601753235], 
67.790082, 230, A50F49E7, 190.000000, [0 0 6], [0 0 6], [0.0590611882507801 0.0590611882507801 0.0590611882507801], 
67.790082, 230, 1B96C00C, 190.000000, [0 0 15], [0 0 15], [0.0325773023068905 0.0325773023068905 0.0325773023068905], 
67.790082, 230, 89A42D1A, 190.000000, [0 0 1], [0 0 1], [0.0265350975096226 0.0265350975096226 0.0265350975096226], 
67.790082, 230, 9531C9E8, 190.000000, [0 0 12], [0 0 12], [0.0415795594453812 0.0415795594453812 0.0415795594453812], 
67.790082, 230, 98E2D7D2, 190.000000, [-1 1 25], [-0.03125 0.03125 25], [0.0225467346608639 0.0225467346608639 0.0225467346608639], 
67.790082, 230, CCE52F79, 190.000000, [0 0 -10], [0 0 -10], [0.0186786465346813 0.0186786465346813 0.0186786465346813], 
68.086110, 231, B37B3544, 190.000000, [0 0 6], [0 0 6], [0.0584342144429684 0.0584342144429684 0.0584342144429684], 
68.086110, 231, A50F49E7, 190.000000, [0 0 8], [0 0 8], [0.0608665682375431 0.0608665682375431 0.0608665682375431], 
68.086110, 231, 1B96C00C, 190.000000, [0 0 19], [0 0 19], [0.0347841568291187 0.0347841568291187 0.0347841568291187], 
68.086110, 231, 89A42D1A, 190.000000, [0 1 14], [0 0.03125 14], [0.0278914663940668 0.0278914663940668 0.0278914663940668], 
68.086110, 231, 9531C9E8, 190.000000, [0 0 5], [0 0 5], [0.0413881279528141 0.0413881279528141 0.0413881279528141], 
68.086110, 231, 98E2D7D2, 190.000000, [0 0 18], [0 0 18], [0.0216016080230474 0.0216016080230474 0.0216016080230474], 
68.086110, 231, CCE52F79, 190.000000, [0 1 14], [0 0.03125 14], [0.020351791754365 0.020351791754365 0.020351791754365], 
68.382137, 232, B37B3544, 190.000000, [0 0 5], [0 0 5], [0.0563997365534306 0.0563997365534306 0.0563997365534306], 
68.382137, 232, A50F49E7, 190.000000, [0 0 0], [0 0 0], [0.0633752197027206 0.0633752197027206 0.0633752197027206], 
68.382137, 232, 1B96C00C, 190.000000, [0 0 -6], [0 0 -6], [0.0342066735029221 0.0342066735029221 0.0342066735029221], 
68.382137, 232, 89A42D1A, 190.000000, [0 0 13], [0 0 13], [0.0256090350449085 0.0256090350449085 0.0256090350449085], 
