timestamp, frameNumber, roiName, z, drPixel, drRef, confidence, userData
73.204916, 225, ADD40AC0, 94.000000, [0 0 3], [0 0 3], [0.0453856736421585 0.0453856736421585 0.0453856736421585], 
73.204916, 225, 950E4800, 94.000000, [0 0 -2], [0 0 -2], [0.0334305018186569 0.0334305018186569 0.0334305018186569], 
73.204916, 225, 1047862B, 94.000000, [0 0 6], [0 0 6], [0.0156603697687387 0.0156603697687387 0.0156603697687387], 
73.531725, 226, A376C074, 95.000000, [0 0 12], [0 0 12], [0.0283407717943192 0.0283407717943192 0.0283407717943192], 
73.531725, 226, 47EFF6A9, 95.000000, [0 0 3], [0 0 3], [0.0382904857397079 0.0382904857397079 0.0382904857397079], 
73.531725, 226, 582EB047, 95.000000, [0 0 9], [0 0 9], [0.0475828014314175 0.0475828014314175 0.0475828014314175], 
73.531725, 226, 2718BC92, 95.000000, [0 0 9], [0 0 9], [0.0429500490427017 0.0429500490427017 0.0429500490427017], 
73.531725, 226, ADD40AC0, 95.000000, [0 0 1], [0 0 1], [0.0409184992313385 0.0409184992313385 0.0409184992313385], 
73.531725, 226, 950E4800, 95.000000, [0 0 -8], [0 0 -8], [0.0319897793233395 0.0319897793233395 0.0319897793233395], 
73.531725, 226, 1047862B, 95.000000, [0 0 7], [0 0 7], [0.0159776620566845 0.0159776620566845 0.0159776620566845], 
73.858533, 227, A376C074, 96.000000, [0 0 -6], [0 0 -6], [0.025027809664607 0.025027809664607 0.025027809664607], 
73.858533, 227, 47EFF6A9, 96.000000, [0 0 -6], [0 0 -6], [0.0402483940124512 0.0402483940124512 0.0402483940124512], 
73.858533, 227, 582EB047, 96.000000, [0 0 10], [0 0 10], [0.0484768822789192 0.0484768822789192 0.0484768822789192], 
73.858533, 227, 2718BC92, 96.000000, [0 0 8], [0 0 8], [0.0412104018032551 0.0412104018032551 0.0412104018032551], 
73.858533, 227, ADD40AC0, 96.000000, [0 0 5], [0 0 5], [0.0390794686973095 0.0390794686973095 0.0390794686973095], 
73.858533, 227, 950E4800, 96.000000, [0 0 8], [0 0 8], [0.0299128834158182 0.0299128834158182 0.0299128834158182], 
73.858533, 227, 1047862B, 96.000000, [1 0 24], [0.03125 0 24], [0.0180831868201494 0.0180831868201494 0.0180831868201494], 
74.185342, 228, A376C074, 97.000000, [-1 0 21], [-0.03125 0 21], [0.0218665674328804 0.0218665674328804 0.0218665674328804], 
74.185342, 228, 47EFF6A9, 97.000000, [0 0 5], [0 0 5], [0.0408018119633198 0.0408018119633198 0.0408018119633198], 
74.185342, 228, 582EB047, 97.000000, [0 0 5], [0 0 5], [0.0460977889597416 0.0460977889597416 0.0460977889597416], 
74.185342, 228, 2718BC92, 97.000000, [0 0 3], [0 0 3], [0.0410817451775074 0.0410817451775074 0.0410817451775074], 
74.185342, 228, ADD40AC0, 97.000000, [0 0 3], [0 0 3], [0.0432452075183392 0.0432452075183392 0.0432452075183392], 
74.185342, 228, 950E4800, 97.000000, [0 0 17], [0 0 17], [0.0296085104346275 0.0296085104346275 0.0296085104346275], 
74.185342, 228, 1047862B, 97.000000, [0 0 12], [0 0 12], [0.0176427215337753 0.0176427215337753 0.0176427215337753], 
74.512151, 229, A376C074, 98.000000, [0 0 11], [0 0 11], [0.0242961850017309 0.0242961850017309 0.0242961850017309], 
74.512151, 229, 47EFF6A9, 98.000000, [0 0 10], [0 0 10], [0.041322760283947 0.041322760283947 0.041322760283947], 
74.512151, 229, 582EB047, 98.000000, [0 0 -3], [0 0 -3], [0.0499042831361294 0.0499042831361294 0.0499042831361294], 
74.512151, 229, 2718BC92, 98.000000, [0 0 4], [0 0 4], [0.0431536957621574 0.0431536957621574 0.0431536957621574], 
74.512151, 229, ADD40AC0, 98.000000, [0 0 7], [0 0 7], [0.0416554808616638 0.0416554808616638 0.0416554808616638], 
74.512151, 229, 950E4800, 98.000000, [0 0 18], [0 0 18], [0.0273823216557503 0.0273823216557503 0.0273823216557503], 
74.512151, 229, 1047862B, 98.000000, [0 1 26], [0 0.03125 26], [0.0172932408750057 0.0172932408750057 0.0172932408750057], 
74.838959, 230, A376C074, 99.000000, [0 1 20], [0 0.03125 20], [0.025570647791028 0.025570647791028 0.025570647791028], 
74.838959, 230, 47EFF6A9, 99.000000, [0 0 7], [0 0 7], [0.036343727260828 0.036343727260828 0.036343727260828], 
74.838959, 230, 582EB047, 99.000000, [0 0 -2], [0 0 -2], [0.043960977345705 0.043960977345705 0.043960977345705], 
74.838959, 230, 2718BC92, 99.000000, [0 0 15], [0 0 15], [0.040529265999794 0.040529265999794 0.040529265999794], 
74.838959, 230, ADD40AC0, 99.000000, [0 0 1], [0 0 1], [0.0454715192317963 0.0454715192317963 0.0454715192317963], 
74.838959, 230, 950E4800, 99.000000, [0 0 2], [0 0 2], [0.031492855399847 0.031492855399847 0.031492855399847], 
74.838959, 230, 1047862B, 99.000000, [0 0 6], [0 0 6], [0.0159561559557915 0.0159561559557915 0.0159561559557915], 
75.165768, 231, A376C074, 100.000000, [0 0 24], [0 0 24], [0.0247512217611074 0.0247512217611074 0.0247512217611074], 
75.165768, 231, 47EFF6A9, 100.000000, [0 0 6], [0 0 6], [0.0390239357948303 0.0390239357948303 0.0390239357948303], 
75.165768, 231, 582EB047, 100.000000, [0 0 6], [0 0 6], [0.0428061969578266 0.0428061969578266 0.0428061969578266], 
75.165768, 231, 2718BC92, 100.000000, [0 0 7], [0 0 7], [0.0418348759412766 0.0418348759412766 0.0418348759412766], 
75.165768, 231, ADD40AC0, 100.000000, [0 0 8], [0 0 8], [0.0428269058465958 0.0428269058465958 0.0428269058465958], 
75.165768, 231, 950E4800, 100.000000, [0 1 24], [0 0.03125 24], [0.0274282898753881 0.0274282898753881 0.0274282898753881], 
75.165768, 231, 1047862B, 100.000000, [0 -1 -4], [0 -0.03125 -4], [0.0172289032489061 0.0172289032489061 0.0172289032489061], 
75.492576, 232, A376C074, 101.000000, [0 0 10], [0 0 10], [0.0232609789818525 0.0232609789818525 0.0232609789818525], 
75.492576, 232, 47EFF6A9, 101.000000, [0 0 -4], [0 0 -4], [0.037707082927227 0.037707082927227 0.037707082927227], 
75.492576, 232, 582EB047, 101.000000, [0 0 6], [0 0 6], [0.0413727201521397 0.0413727201521397 0.0413727201521397], 
75.492576, 232, 2718BC92, 101.000000, [0 0 17], [0 0 17], [0.036695584654808 0.036695584654808 0.036695584654808], 
75.492576, 232, ADD40AC0, 101.000000, [0 0 9], [0 0 9], [0.0399723276495934 0.0399723276495934 0.0399723276495934], 
75.492576, 232, 950E4800, 101.000000, [0 0 -3], [0 0 -3], [0.029818257316947 0.029818257316947 0.029818257316947], 
75.492576, 232, 1047862B, 101.000000, [1 0 16], [0.03125 0 16], [0.0160476248711348 0.0160476248711348 0.0160476248711348], 
75.819385, 233, A376C074, 102.000000, [0 1 27], [0 0.03125 27], [0.0219299886375666 0.0219299886375666 0.0219299886375666], 
75.819385, 233, 47EFF6A9, 102.000000, [0 0 -6], [0 0 -6], [0.037284579128027 0.037284579128027 0.037284579128027], 
75.819385, 233, 582EB047, 102.000000, [0 0 7], [0 0 7], [0.0431382954120636 0.0431382954120636 0.0431382954120636], 
75.819385, 233, 2718BC92, 102.000000, [0 0 13], [0 0 13], [0.0381863452494144 0.0381863452494144 0.0381863452494144], 
75.819385, 233, ADD40AC0, 102.000000, [0 0 9], [0 0 9], [0.0438432693481445 0.0438432693481445 0.0438432693481445], 
75.819385, 233, 950E4800, 102.000000, [0 0 -1], [0 0 -1], [0.0293469205498695 0.0293469205498695 0.0293469205498695], 
75.819385, 233, 1047862B, 102.000000, [0 0 2], [0 0 2], [0.0171409342437983 0.0171409342437983 0.0171409342437983], 
76.146193, 234, A376C074, 103.000000, [0 1 41], [0 0.03125 41], [0.023874593898654 0.023874593898654 0.023874593898654], 
76.146193, 234, 47EFF6A9, 103.000000, [0 0 2], [0 0 2], [0.0387677736580372 0.0387677736580372 0.0387677736580372], 
76.146193, 234, 582EB047, 103.000000, [0 0 3], [0 0 3], [0.0411029383540154 0.0411029383540154 0.0411029383540154], 
76.146193, 234, 2718BC92, 103.000000, [0 0 11], [0 0 11], [0.037552896887064 0.037552896887064 0.037552896887064], 
76.146193, 234, ADD40AC0, 103.000000, [0 0 10], [0 0 10], [0.038935512304306 0.038935512304306 0.038935512304306], 
76.146193, 234, 950E4800, 103.000000, [0 0 1], [0 0 1], [0.0290501974523067 0.0290501974523067 0.0290501974523067], 
76.146193, 234, 1047862B, 103.000000, [1 0 -3], [0.03125 0 -3], [0.0153071237728 0.0153071237728 0.0153071237728], 
76.473002, 235, A376C074, 104.000000, [0 -1 -4], [0 -0.03125 -4], [0.0227188747376204 0.0227188747376204 0.0227188747376204], 
76.473002, 235, 47EFF6A9, 104.000000, [0 0 -2], [0 0 -2], [0.0370549075305462 0.0370549075305462 0.0370549075305462], 
76.473002, 235, 582EB047, 104.000000, [0 0 3], [0 0 3], [0.0402271710336208 0.0402271710336208 0.0402271710336208], 
76.473002, 235, 2718BC92, 104.000000, [0 0 10], [0 0 10], [0.0384817682206631 0.0384817682206631 0.0384817682206631], 
76.473002, 235, ADD40AC0, 104.000000, [0 0 12], [0 0 12], [0.0396993868052959 0.0396993868052959 0.0396993868052959], 
76.473002, 235, 950E4800, 104.000000, [0 0 -1], [0 0 -1], [0.0304369069635868 0.0304369069635868 0.0304369069635868], 
76.473002, 235, 1047862B, 104.000000, [0 0 -5], [0 0 -5], [0.0151475938037038 0.0151475938037038 0.0151475938037038], 
76.799811, 236, A376C074, 105.000000, [0 0 2], [0 0 2], [0.0212290361523628 0.0212290361523628 0.0212290361523628], 
76.799811, 236, 47EFF6A9, 105.000000, [0 0 -2], [0 0 -2], [0.0377003587782383 0.0377003587782383 0.0377003587782383], 
76.799811, 236, 582EB047, 105.000000, [0 0 -1], [0 0 -1], [0.0393659211695194 0.0393659211695194 0.0393659211695194], 
76.799811, 236, 2718BC92, 105.000000, [0 0 13], [0 0 13], [0.0358420498669147 0.0358420498669147 0.0358420498669147], 
76.799811, 236, ADD40AC0, 105.000000, [0 0 8], [0 0 8], [0.0372397676110268 0.0372397676110268 0.0372397676110268], 
76.799811, 236, 950E4800, 105.000000, [0 0 3], [0 0 3], [0.0270217228680849 0.0270217228680849 0.0270217228680849], 
76.799811, 236, 1047862B, 105.000000, [0 4 34], [0 0.125 34], [0.0150733888149261 0.0150733888149261 0.0150733888149261], 
77.126619, 237, A376C074, 106.000000, [0 0 -2], [0 0 -2], [0.0244848523288965 0.0244848523288965 0.0244848523288965], 
77.126619, 237, 47EFF6A9, 106.000000, [0 0 3], [0 0 3], [0.0405068583786488 0.0405068583786488 0.0405068583786488], 
77.126619, 237, 582EB047, 106.000000, [0 0 0], [0 0 0], [0.0397810265421867 0.0397810265421867 0.0397810265421867], 
77.126619, 237, 2718BC92, 106.000000, [0 0 14], [0 0 14], [0.037460695952177 0.037460695952177 0.037460695952177], 
77.126619, 237, ADD40AC0, 106.000000, [0 0 12], [0 0 12], [0.0372527688741684 0.0372527688741684 0.0372527688741684], 
77.126619, 237, 950E4800, 106.000000, [0 0 26], [0 0 26], [0.0272172540426254 0.0272172540426254 0.0272172540426254], 
77.126619, 237, 1047862B, 106.000000, [0 1 37], [0 0.03125 37], [0.0159957259893417 0.0159957259893417 0.0159957259893417], 
77.453428, 238, A376C074, 107.000000, [0 1 35], [0 0.03125 35], [0.0228466223925352 0.0228466223925352 0.0228466223925352], 
77.453428, 238, 47EFF6A9, 107.000000, [0 0 -2], [0 0 -2], [0.0384506657719612 0.0384506657719612 0.0384506657719612], 
77.453428, 238, 582EB047, 107.000000, [0 0 13], [0 0 13], [0.039711982011795 0.039711982011795 0.039711982011795], 
77.453428, 238, 2718BC92, 107.000000, [0 0 -2], [0 0 -2], [0.035454697906971 0.035454697906971 0.035454697906971], 
77.453428, 238, ADD40AC0, 107.000000, [0 0 9], [0 0 9], [0.0376714132726192 0.0376714132726192 0.0376714132726192], 
77.453428, 238, 950E4800, 107.000000, [0 0 16], [0 0 16], [0.0275460686534643 0.0275460686534643 0.0275460686534643], 
77.453428, 238, 1047862B, 107.000000, [0 -2 39], [0 -0.0625 39], [0.0153648033738136 0.0153648033738136 0.0153648033738136], 
77.780236, 239, A376C074, 108.000000, [0 0 23], [0 0 23], [0.0241460651159286 0.0241460651159286 0.0241460651159286], 
77.780236, 239, 47EFF6A9, 108.000000, [0 0 -1], [0 0 -1], [0.0410623475909233 0.0410623475909233 0.0410623475909233], 
77.780236, 239, 582EB047, 108.000000, [0 0 -1], [0 0 -1], [0.0398662909865379 0.0398662909865379 0.0398662909865379], 
77.780236, 239, 2718BC92, 108.000000, [0 0 -1], [0 0 -1], [0.0345747359097004 0.0345747359097004 0.0345747359097004], 
77.780236, 239, ADD40AC0, 108.000000, [0 0 16], [0 0 16], [0.036050871014595 0.036050871014595 0.036050871014595], 
77.780236, 239, 950E4800, 108.000000, [0 0 7], [0 0 7], [0.0297372695058584 0.0297372695058584 0.0297372695058584], 
77.780236, 239, 1047862B, 108.000000, [0 1 43], [0 0.03125 43], [0.0150221223011613 0.0150221223011613 0.0150221223011613], 
78.107045, 240, A376C074, 109.000000, [0 0 0], [0 0 0], [0.0242902375757694 0.0242902375757694 0.0242902375757694], 
78.107045, 240, 47EFF6A9, 109.000000, [0 0 1], [0 0 1], [0.0365449674427509 0.0365449674427509 0.0365449674427509], 
78.107045, 240, 582EB047, 109.000000, [0 0 9], [0 0 9], [0.0431116297841072 0.0431116297841072 0.0431116297841072], 
78.107045, 240, 2718BC92, 109.000000, [0 0 0], [0 0 0], [0.0352171808481216 0.0352171808481216 0.0352171808481216], 
78.107045, 240, ADD40AC0, 109.000000, [0 0 17], [0 0 17], [0.0363913811743259 0.0363913811743259 0.0363913811743259], 
78.107045, 240, 950E4800, 109.000000, [0 0 12], [0 0 12], [0.0272398255765438 0.0272398255765438 0.0272398255765438], 
78.107045, 240, 1047862B, 109.000000, [1 0 32], [0.03125 0 32], [0.0149218859151006 0.0149218859151006 0.0149218859151006], 
78.433853, 241, A376C074, 50.000000, [0 0 -1], [0 0 -1], [0.0318437851965427 0.0318437851965427 0.0318437851965427], 
78.433853, 241, 47EFF6A9, 50.000000, [0 0 0], [0 0 0], [0.0503286495804787 0.0503286495804787 0.0503286495804787], 
78.433853, 241, 582EB047, 50.000000, [0 0 -3], [0 0 -3], [0.0580943524837494 0.0580943524837494 0.0580943524837494], 
78.433853, 241, 2718BC92, 50.000000, [0 0 0], [0 0 0], [0.0565315410494804 0.0565315410494804 0.0565315410494804], 
78.433853, 241, ADD40AC0, 50.000000, [0 0 0], [0 0 0], [0.0621025748550892 0.0621025748550892 0.0621025748550892], 
78.433853, 241, 950E4800, 50.000000, [0 0 -3], [0 0 -3], [0.0359305739402771 0.0359305739402771 0.0359305739402771], 
78.433853, 241, 1047862B, 50.000000, [0 0 -2], [0 0 -2], [0.0201020874083042 0.0201020874083042 0.0201020874083042], 
78.760662, 242, A376C074, 51.000000, [0 0 -4], [0 0 -4], [0.029377106577158 0.029377106577158 0.029377106577158], 
78.760662, 242, 47EFF6A9, 51.000000, [0 0 -2], [0 0 -2], [0.0531728155910969 0.0531728155910969 0.0531728155910969], 
78.760662, 242, 582EB047, 51.000000, [0 0 0], [0 0 0], [0.0598618499934673 0.0598618499934673 0.0598618499934673], 
78.760662, 242, 2718BC92, 51.000000, [0 0 -2], [0 0 -2], [0.0640420168638229 0.0640420168638229 0.0640420168638229], 
78.760662, 242, ADD40AC0, 51.000000, [0 0 0], [0 0 0], [0.0601516738533974 0.0601516738533974 0.0601516738533974], 
78.760662, 242, 950E4800, 51.000000, [0 0 -10], [0 0 -10], [0.0331206768751144 0.0331206768751144 0.0331206768751144], 
78.760662, 242, 1047862B, 51.000000, [-1 0 -5], [-0.03125 0 -5], [0.0190930347889662 0.0190930347889662 0.0190930347889662], 
79.087471, 243, A376C074, 52.000000, [0 0 0], [0 0 0], [0.0334365107119083 0.0334365107119083 0.0334365107119083], 
79.087471, 243, 47EFF6A9, 52.000000, [0 0 -1], [0 0 -1], [0.0544648356735706 0.0544648356735706 0.0544648356735706], 
79.087471, 243, 582EB047, 52.000000, [0 0 -2], [0 0 -2], [0.0618690997362137 0.0618690997362137 0.0618690997362137], 
79.087471, 243, 2718BC92, 52.000000, [0 0 -1], [0 0 -1], [0.0650645792484283 0.0650645792484283 0.0650645792484283], 
79.087471, 243, ADD40AC0, 52.000000, [0 0 0], [0 0 0], [0.0612194836139679 0.0612194836139679 0.0612194836139679], 
79.087471, 243, 950E4800, 52.000000, [0 0 0], [0 0 0], [0.0353000462055206 0.0353000462055206 0.0353000462055206], 
79.087471, 243, 1047862B, 52.000000, [0 0 -6], [0 0 -6], [0.0211922042071819 0.0211922042071819 0.0211922042071819], 
79.414279, 244, A376C074, 53.000000, [0 0 -2], [0 0 -2], [0.0321624614298344 0.0321624614298344 0.0321624614298344], 
79.414279, 244, 47EFF6A9, 53.000000, [0 0 -4], [0 0 -4], [0.0506392605602741 0.0506392605602741 0.0506392605602741], 
79.414279, 244, 582EB047, 53.000000, [0 0 -2], [0 0 -2], [0.0596071369946003 0.0596071369946003 0.0596071369946003], 
79.414279, 244, 2718BC92, 53.000000, [0 0 1], [0 0 1], [0.0630835965275764 0.0630835965275764 0.0630835965275764], 
79.414279, 244, ADD40AC0, 53.000000, [0 0 1], [0 0 1], [0.0597811453044415 0.0597811453044415 0.0597811453044415], 
79.414279, 244, 950E4800, 53.000000, [0 0 3], [0 0 3], [0.0382722876966 0.0382722876966 0.0382722876966], 
79.414279, 244, 1047862B, 53.000000, [0 0 -7], [0 0 -7], [0.0208551418036222 0.0208551418036222 0.0208551418036222], 
79.741088, 245, A376C074, 54.000000, [0 0 -3], [0 0 -3], [0.032913725823164 0.032913725823164 0.032913725823164], 
79.741088, 245, 47EFF6A9, 54.000000, [0 0 -1], [0 0 -1], [0.0507273375988007 0.0507273375988007 0.0507273375988007], 
79.741088, 245, 582EB047, 54.000000, [0 0 -2], [0 0 -2], [0.059369258582592 0.059369258582592 0.059369258582592], 
79.741088, 245, 2718BC92, 54.000000, [0 0 0], [0 0 0], [0.0610320046544075 0.0610320046544075 0.0610320046544075], 
79.741088, 245, ADD40AC0, 54.000000, [0 0 3], [0 0 3], [0.0595874302089214 0.0595874302089214 0.0595874302089214], 
79.741088, 245, 950E4800, 54.000000, [0 0 0], [0 0 0], [0.0351257063448429 0.0351257063448429 0.0351257063448429], 
79.741088, 245, 1047862B, 54.000000, [0 0 -7], [0 0 -7], [0.0203138329088688 0.0203138329088688 0.0203138329088688], 
80.067897, 246, A376C074, 55.000000, [0 0 0], [0 0 0], [0.032925371080637 0.032925371080637 0.032925371080637], 
80.067897, 246, 47EFF6A9, 55.000000, [0 0 1], [0 0 1], [0.0525977052748203 0.0525977052748203 0.0525977052748203], 
80.067897, 246, 582EB047, 55.000000, [0 0 0], [0 0 0], [0.0576209872961044 0.0576209872961044 0.0576209872961044], 
80.067897, 246, 2718BC92, 55.000000, [0 0 3], [0 0 3], [0.0595430098474026 0.0595430098474026 0.0595430098474026], 
80.067897, 246, ADD40AC0, 55.000000, [0 0 3], [0 0 3], [0.0577851086854935 0.0577851086854935 0.0577851086854935], 
80.067897, 246, 950E4800, 55.000000, [0 0 -5], [0 0 -5], [0.035348292440176 0.035348292440176 0.035348292440176], 
80.067897, 246, 1047862B, 55.000000, [0 0 -7], [0 0 -7], [0.0233496073633432 0.0233496073633432 0.0233496073633432], 
80.394706, 247, A376C074, 56.000000, [0 0 3], [0 0 3], [0.0316567160189152 0.0316567160189152 0.0316567160189152], 
80.394706, 247, 47EFF6A9, 56.000000, [0 0 -1], [0 0 -1], [0.0503449104726315 0.0503449104726315 0.0503449104726315], 
80.394706, 247, 582EB047, 56.000000, [0 0 4], [0 0 4], [0.0557915642857552 0.0557915642857552 0.0557915642857552], 
80.394706, 247, 2718BC92, 56.000000, [0 0 -2], [0 0 -2], [0.0594564042985439 0.0594564042985439 0.0594564042985439], 
80.394706, 247, ADD40AC0, 56.000000, [0 0 4], [0 0 4], [0.0578331835567951 0.0578331835567951 0.0578331835567951], 
80.394706, 247, 950E4800, 56.000000, [0 0 -1], [0 0 -1], [0.0366916470229626 0.0366916470229626 0.0366916470229626], 
80.394706, 247, 1047862B, 56.000000, [0 0 -6], [0 0 -6], [0.0226932652294636 0.0226932652294636 0.0226932652294636], 
80.721514, 248, A376C074, 57.000000, [0 0 2], [0 0 2], [0.028733879327774 0.028733879327774 0.028733879327774], 
80.721514, 248, 47EFF6A9, 57.000000, [0 0 5], [0 0 5], [0.0446651130914688 0.0446651130914688 0.0446651130914688], 
80.721514, 248, 582EB047, 57.000000, [0 0 4], [0 0 4], [0.0550473555922508 0.0550473555922508 0.0550473555922508], 
80.721514, 248, 2718BC92, 57.000000, [0 0 4], [0 0 4], [0.0552020780742168 0.0552020780742168 0.0552020780742168], 
80.721514, 248, ADD40AC0, 57.000000, [0 0 -4], [0 0 -4], [0.0529812797904015 0.0529812797904015 0.0529812797904015], 
80.721514, 248, 950E4800, 57.000000, [0 0 -5], [0 0 -5], [0.0342332608997822 0.0342332608997822 0.0342332608997822], 
80.721514, 248, 1047862B, 57.000000, [0 0 -3], [0 0 -3], [0.0210869461297989 0.0210869461297989 0.0210869461297989], 
81.048323, 249, A376C074, 58.000000, [0 0 4], [0 0 4], [0.0280729811638594 0.0280729811638594 0.0280729811638594], 
81.048323, 249, 47EFF6A9, 58.000000, [0 0 2], [0 0 2], [0.0481198504567146 0.0481198504567146 0.0481198504567146], 
81.048323, 249, 582EB047, 58.000000, [0 0 1], [0 0 1], [0.0517120659351349 0.0517120659351349 0.0517120659351349], 
81.048323, 249, 2718BC92, 58.000000, [0 0 6], [0 0 6], [0.06003487855196 0.06003487855196 0.06003487855196], 
81.048323, 249, ADD40AC0, 58.000000, [0 0 5], [0 0 5], [0.0564093105494976 0.0564093105494976 0.0564093105494976], 
81.048323, 249, 950E4800, 58.000000, [0 0 2], [0 0 2], [0.0360422134399414 0.0360422134399414 0.0360422134399414], 
81.048323, 249, 1047862B, 58.000000, [0 0 2], [0 0 2], [0.0210387445986271 0.0210387445986271 0.0210387445986271], 
81.375132, 250, A376C074, 59.000000, [0 0 6], [0 0 6], [0.0289521161466837 0.0289521161466837 0.0289521161466837], 
81.375132, 250, 47EFF6A9, 59.000000, [0 0 2], [0 0 2], [0.049896601587534 0.049896601587534 0.049896601587534], 
81.375132, 250, 582EB047, 59.000000, [0 0 3], [0 0 3], [0.0486951693892479 0.0486951693892479 0.0486951693892479], 
81.375132, 250, 2718BC92, 59.000000, [0 0 2], [0 0 2], [0.056877139955759 0.056877139955759 0.056877139955759], 
81.375132, 250, ADD40AC0, 59.000000, [0 0 -2], [0 0 -2], [0.0519913025200367 0.0519913025200367 0.0519913025200367], 
81.375132, 250, 950E4800, 59.000000, [0 0 8], [0 0 8], [0.0353622920811176 0.0353622920811176 0.0353622920811176], 
81.375132, 250, 1047862B, 59.000000, [0 0 -5], [0 0 -5], [0.0272951070219278 0.0272951070219278 0.0272951070219278], 
81.701940, 251, A376C074, 60.000000, [0 0 0], [0 0 0], [0.0322584360837936 0.0322584360837936 0.0322584360837936], 
81.701940, 251, 47EFF6A9, 60.000000, [0 0 1], [0 0 1], [0.0478190667927265 0.0478190667927265 0.0478190667927265], 
81.701940, 251, 582EB047, 60.000000, [0 0 5], [0 0 5], [0.0607068575918674 0.0607068575918674 0.0607068575918674], 
81.701940, 251, 2718BC92, 60.000000, [0 0 0], [0 0 0], [0.0578296110033989 0.0578296110033989 0.0578296110033989], 
81.701940, 251, ADD40AC0, 60.000000, [0 0 -3], [0 0 -3], [0.0527090467512608 0.0527090467512608 0.0527090467512608], 
81.701940, 251, 950E4800, 60.000000, [0 0 4], [0 0 4], [0.0354284793138504 0.0354284793138504 0.0354284793138504], 
81.701940, 251, 1047862B, 60.000000, [0 0 -3], [0 0 -3], [0.0244002714753151 0.0244002714753151 0.0244002714753151], 
82.028749, 252, A376C074, 61.000000, [0 0 10], [0 0 10], [0.0339374989271164 0.0339374989271164 0.0339374989271164], 
82.028749, 252, 47EFF6A9, 61.000000, [0 0 2], [0 0 2], [0.0486505590379238 0.0486505590379238 0.0486505590379238], 
82.028749, 252, 582EB047, 61.000000, [0 0 6], [0 0 6], [0.0599076189100742 0.0599076189100742 0.0599076189100742], 
82.028749, 252, 2718BC92, 61.000000, [0 0 0], [0 0 0], [0.0586875416338444 0.0586875416338444 0.0586875416338444], 
82.028749, 252, ADD40AC0, 61.000000, [0 0 -2], [0 0 -2], [0.052166324108839 0.052166324108839 0.052166324108839], 
82.028749, 252, 950E4800, 61.000000, [0 0 7], [0 0 7], [0.0354838110506535 0.0354838110506535 0.0354838110506535], 
82.028749, 252, 1047862B, 61.000000, [0 0 -3], [0 0 -3], [0.0263945925980806 0.0263945925980806 0.0263945925980806], 
82.355558, 253, A376C074, 62.000000, [0 0 7], [0 0 7], [0.0312521979212761 0.0312521979212761 0.0312521979212761], 
82.355558, 253, 47EFF6A9, 62.000000, [0 0 -1], [0 0 -1], [0.0469712018966675 0.0469712018966675 0.0469712018966675], 
82.355558, 253, 582EB047, 62.000000, [0 0 4], [0 0 4], [0.0593604631721973 0.0593604631721973 0.0593604631721973], 
82.355558, 253, 2718BC92, 62.000000, [0 0 5], [0 0 5], [0.0535169504582882 0.0535169504582882 0.0535169504582882], 
82.355558, 253, ADD40AC0, 62.000000, [0 0 3], [0 0 3], [0.0522147677838802 0.0522147677838802 0.0522147677838802], 
82.355558, 253, 950E4800, 62.000000, [0 0 4], [0 0 4], [0.0344972237944603 0.0344972237944603 0.0344972237944603], 
82.355558, 253, 1047862B, 62.000000, [0 0 2], [0 0 2], [0.0253943111747503 0.0253943111747503 0.0253943111747503], 
82.682366, 254, A376C074, 63.000000, [0 0 7], [0 0 7], [0.0276262331753969 0.0276262331753969 0.0276262331753969], 
82.682366, 254, 47EFF6A9, 63.000000, [0 0 8], [0 0 8], [0.0513501949608326 0.0513501949608326 0.0513501949608326], 
82.682366, 254, 582EB047, 63.000000, [0 0 -1], [0 0 -1], [0.0595944486558437 0.0595944486558437 0.0595944486558437], 
82.682366, 254, 2718BC92, 63.000000, [0 0 -4], [0 0 -4], [0.0555659793317318 0.0555659793317318 0.0555659793317318], 
82.682366, 254, ADD40AC0, 63.000000, [0 0 -5], [0 0 -5], [0.0510459244251251 0.0510459244251251 0.0510459244251251], 
82.682366, 254, 950E4800, 63.000000, [0 0 -5], [0 0 -5], [0.0349523648619652 0.0349523648619652 0.0349523648619652], 
82.682366, 254, 1047862B, 63.000000, [0 0 3], [0 0 3], [0.0242522545158863 0.0242522545158863 0.0242522545158863], 
83.009175, 255, A376C074, 64.000000, [0 0 -1], [0 0 -1], [0.0330505557358265 0.0330505557358265 0.0330505557358265], 
83.009175, 255, 47EFF6A9, 64.000000, [0 0 2], [0 0 2], [0.0535511933267117 0.0535511933267117 0.0535511933267117], 
83.009175, 255, 582EB047, 64.000000, [0 0 -3], [0 0 -3], [0.0598547421395779 0.0598547421395779 0.0598547421395779], 
83.009175, 255, 2718BC92, 64.000000, [0 0 -4], [0 0 -4], [0.0542050115764141 0.0542050115764141 0.0542050115764141], 
83.009175, 255, ADD40AC0, 64.000000, [0 0 -2], [0 0 -2], [0.0511922352015972 0.0511922352015972 0.0511922352015972], 
83.009175, 255, 950E4800, 64.000000, [0 0 1], [0 0 1], [0.0341802872717381 0.0341802872717381 0.0341802872717381], 
83.009175, 255, 1047862B, 64.000000, [0 0 6], [0 0 6], [0.0255181789398193 0.0255181789398193 0.0255181789398193], 
83.335984, 256, A376C074, 65.000000, [0 0 11], [0 0 11], [0.0311709586530924 0.0311709586530924 0.0311709586530924], 
